target,text
4,@NadavS Cant wait to do some of those things 
4,"@Jacksmum_shantz heyy shantell!  twitter is cool, thats why! and guess what!! i followed britney spears, and she followed me back! "
4,"@whatsonthetube total tv quote, not sure if u would know it "
4,Had such a great weekend! Glad it's sunny out today 
4,@dougiemcfly Rest then. It's your day off! 
4,"@ROBsessedBlog Welcome back, and thanks for the pictures. You made my morning 100% better "
4,happy belated birthday francesc fabregas! wish you all the best fabre 
4,@immuneprotect I was thinking the swine markets are in decline. But since we can't say that anymore... 
4,Off to work I go! 
4,"@nadiabeckett Ha ha, might be - I've doubled my morning intake already in the last couple of days - now have a HUGE bowlful! "
4,@AntoniaZ I feel so inadequate with my 250 followers now ... Send Enzyte! 
4,waiting on the cue for kenny 
4,@grahamguy more coffee 
4,@Farung now Eating and meeting at the same time sigh well well I want to start work out too but will have to wait move to my new house 
4,Thanks for the follow my new Twitpeeps! 
4,looking forward to the finale of the RACE next week! Missing my castle girls though... Any and all Race fans welcome to watch chez moi... 
4,"I meant to say that I have created my profile on twitter lol, I will begin twittering today  Thanx 4 all who showed up to Jay Bday Bash !"
4,Goingto the airport soon and then going to meet my wedding photographer!! Can't wait 
4,@kitankhamun Pitty he wasnt arnd 2 huh! I wld have rlly wet myself! Otherwise the wedding was gr8!! Had a gd time &amp; lots of smiley faces! 
4,"is planning her week, its going to good, going to get a lot of stuff done "
4,@LOCALDUDER I appreciate the effort. My skin is much softer than your screen 
4,"@shbbll Video a challenge when shot in not-so-scenic conference room with no mic, but thank you  Loved your Grant Park house &amp; DOGS!!!"
4,"@MasterSavage  cool, i saw it now in the link thanks "
4,Need to fold laundry and finish dishes... clean out the rabbit's cage too. That's about it that really needs to be done... doable 
4,I'm out looking for warblers! Seen a yellow so far!  And a blue grey gnatcatcher 
4,"No profile pic or bio, few or no updates, lots of following and no followers! Zap! Pow! Block! Annoying but strangely satisfying! "
4,so tired from school and work. shower than neighboures. 
4,"Okay, now I'm listening to Jonathan Coulton and working. Woo. "
4,"I'm gonna stop hogging the laptop for tonight. Tomorrow again, twitterers! "
4,"I woke up at 5:45. Didn't have a full bladder, wasn't sick... And to top it off, I went for a run. Now I wanna go back to bed "
4,On train with at least two gaggles of teenagers sitting &amp; the commuters squished standing in the back...at least the teenagers let me sit 
4,@Rubenerd Pulp Fiction in King William Street. 
4,So I'm waiting in front of the DPS so Julian can take his driving test. 
4,@twebbstack I know  haha night
4,@david_bdml big storm here yesterday and last night. But a bright new day this morning here 
4,"oh yes, happy star wars day.   May the fourth be with you..."
4,@dannywood lol good morning!  Ran 4 milles &amp; hit the gym?  Have a great day!!!  
4,http://twitpic.com/4jgro - me again 
4,@tiffanyq swimming and tanning was heaven! i blasted music while tanning and was in my own world. 
4,@frumioj  Cheeeessseee! We were in Ireland when the latest W&amp;G aired. In-laws had to put up with my blocking the telly on Christmas Day.
4,totally forgot about pink radio being launched today; gonna listen to it when i finish my assignment 
4,"Sayin' good morning to everybody in the Office . . . Must say &quot;Good Morning to you&quot; too!    Greets from Charlotte, NC, USA."
4,"Already up and in the clouds, cod4 and French toast, best day of my life "
4,@sanmiglight whatever pung ! haha.. i dont care. JK 
4,@DH_Photography Good Morning! Hope you have a great day!! 
4,@SaraDfromCali So far everybody look good !  1 more momma goat to kid this month!  Hope she has them this week!!  
4,"Monday mornin', back to work today. Good thing I live my job. "
4,We*d Man On His Way     Yess!!    Time 2 Wake Up 4 Real  lol
4,Spanish... The suckiest class ever. But I'm learning atleast. Te quiero Tiasha! 
4,"@AlicePalice thanks lovely, will let you know when its up and ready! The baby havs are gorgeous, I want something to put in them  x"
4,why yes jeeves. bring me that noose there  TOO MANY ASSIGNMENTS!
4,@LusaSousa  i&quot;m awake whats for breakfast lulu shit on a shingle ha ha ha 
4,"@justjoe pretty much, thanks.  seeing if a little Gilbert &amp; Sullivan will cheer me up more."
4,@Irish1974 Tell me about it. I spend 20 of the 45 min in the morning on computer. Doesn't leave a lot of time 4 showering &amp; hair-do'ing. 
4,Ed is awake! But Andy doesn't feel so hot so she's still sleeping. 
4,the last time pankraz. why do they have to got the same name ?!?! 
4,"Starting my morning, with coffee and the Early Show with Harry.  Home improvement...my fav. subject...&quot;dezign&quot;. "
4,@jamesonhall happy to help 
4,Loves the fact that there's only 5 days of school left 
4,@pazkallah Wahoo! Thanks for the mention to others! 
4,@urbanfly well you are a tricky one so I would say 6.5 
4,Thinking I'm super excited about this week! 
4,"I'm report is coming along really good, and i haven't even been tweeting that much. I'm so proud of myself "
4,@LittleFletcher i LOVE lion knig ....it was my fav movie when i was a kid...i love it till now 
4,"@annagabbert not to sound preachery or anything, but my iphone is amazing.  haven't had an issue since the 2.0 firmware   {wink wink}"
4,says numbers are all good - all that's left is the white blood cell count.  http://plurk.com/p/rqo8q
4,@nb42 how poetic.. great going.. keep them coming 
4,Joan is such a legend! I can't wait for apprentice finale!!! im so addicted i think i need a rehab!! LOL tweet later..  xoxo
4,Watching loudQUIETloud documentary about the ever awesome Pixies. Realised Joey Santiago and David Lovering are Twitterers. Fantastic 
4,"@balmeras Weekend was quiet, just planning new websites. Today, research and choosing hats. Coffee hat sounds good though. Kettle on "
4,@wdthem But can you breathe OK? 
4,Shopping with  beckyyy . Going to starbucks in a minute. 
4,"@Silent_Brad oh, cuz id like to use it on a whole heap on bitchy girls I knoww "
4,SOMEBODY CHECK THE WEATHER FOR ME  kthxbai.
4,@GauravSaha Two more tweets to go for 2345 tweets 
4,@djsteeley I think it's less of a tribute and more of a parody. 
4,"Lots of tasks to complete today. First, wecloming new members to Canadamigos Social Networking site, www.canadamigos.com, and coffee "
4,@tsarnick Ohhhh I don't know ;) an older mature lady? 
4,@ShutterBugGeek Thank you 
4,@SpyCamsSpyEquip Thanks for the follow 
4,On the computer alllllllllllllllll day 
4,"has a lot to catch up on from the weekend! The BHR hosts have been busy, busy, busy  http://plurk.com/p/rqpl7"
4,Todays the day Twitterland...house closing begin at 11 and we should get to start moving in @ 3 into the new place. 
4,Happy Birthday Snickers!!!! ? I hope you have the best day ever! Let's go shopping!!! 
4,doneeee wheeee hahaaaaaaaa so tired and sleepy  peter u suck not coming to my bday!
4,"Hahaha @Jordan23Capp yes dey dooo, BOSTON Legal  tha fat old man is funny, tha one that was naked ina pink gown Lol"
4,ATTICS TO EDEN!!!!   &lt;3 &lt;3 In my possession x] Playing on my DVD player  Woop!!!
4,Back in the office after a great &quot;Student Round-Up Event&quot; last Thu and Fri. Thank you very much for coming. I was great to meet y'all. 
4,WHAT DO YOU WANT FROM ME?!  I'm awake. 
4,@dannywood guessing... Ran 4 miles &amp; gym? Superman you  oxox
4,@dannywood Oh It was marathon sex? mahasha 
4,@jeremydmiller ok... maybe not angry... just with very little sense 
4,@Bofu2U Good mornin' to ya! 
4,@elliottja ha! Apparently I talk with a posh accent according to the ppl I saw in the Shire last+dressed very feminely! Makes you chuckle 
4,@damoxy Cheers!  I'd like to thank zBrush for making it all possible 
4,@zedshaw I didn't mean you were incompetent! But I totally am 
4,@RyanSeacrest Same here - coffee is the lifeline to all things good 
4,@WirelessWoman yes but 75% are on the wrong wireless plan 
4,@julcal 
4,Haven't a clue about this twitter! 
4,@TraceyHewins Good Morning 
4,@LeviFig Already fixed that actually 
4,@pathea Good morning  Duh. Must get my brain in gear before tweeting 
4,"Playing at THE HAVEN tonight with Cassandra Wilcox, Patrick Bell, Ben Bloss, &amp; Bucket of Nails! Doors are at 8pm. 21+: $6, Under 21: $8! "
4,"@AntiDepressiva I get motivated by the fact that I know I'll wake up and be more productive if I go, then if I sleep in, just me though "
4,@dannywood My mind is going to the gutter 
4,@margaretcho learn two-headed boy by nutreal milk hotel 
4,5-4-09 what do you think ill be doing tonight 
4,I couldn't have planned a better surprise party for my hubby 
4,"@TSapi1 I saw your tweet a couple of weeks ago that had that hashtag, so wanted to contribute since I am a huge Mitch fan "
4,@missgiggly Good night 
4,"@ramin987 Aha both same length, touche "
4,Good morning 
4,getting nails done!!! how relaxing! benji is only 24 hours away!!!!  
4,"@kristyknox Sounds like fun... I think?! LOL! I naughty, should be ironing and watching NK porn on youtube instead! LMAO!  "
4,@Izzndsophtv i want to experience snow  we don't have snow here and it sucks
4,@Nickems that would be great!!!  thanks!!
4,Came home early from school to catch up on my lack of sleep. Thanks @thebamboozle 
4,@SoulSistaNindy what did someone do? and good morning 
4,@ambernclark babe i'm just fuckin around!  just bored!  no need to worry 
4,27 Followers  23 More....for Twitter Party!!!!!
4,"@butterflydi i'll be back on it later today, got plenty of gold, but willing to help you out, if you need anything at all "
4,Hey @robluketic &quot;keep clear&quot;   (robluketic live &gt; http://ustre.am/2w5v)
4,yeah fffff.at lab coming up with super duper iphone real scratching app  http://fffff.at/spinning-vinyl-ipod-app
4,@medscholar08 try #fireflight first... female fronted metal is awesome..  ..  Unbreakable album would be a good start!
4,@WorkingDaze_Roy i tell them it's facebook minus everything but the status updates. 
4,@cakelulu He doesn't need the shirt for that Jane...we just had to suffer another two old eps tonight 
4,@cuddle_bug68 Bill is super!! Thanks you!! 
4,@Sheamus Many thanks! 
4,@worshiper_7 Wow that's a big list...lol. I would be happy if I got half of that done. Now I feel lazy...thanks. Just kidding 
4,@Metal_Rocks Just spurted Fanta out of my mouth laughing at that! 
4,@abbyhangsi thanks gail  imma try this one day! looks yummy! geezzz. after my siargao trip nlng pla. heheh.
4,Is actually feeling awake today 
4,Pizza for breakfast....  shower... classes
4,"JONAS is awesome! I just watched Groovy Movies  Frankie,, was weird lol"
4,@dannywood ...hey danny .. did u run already ???    hope you have a good day ;)   i love you !!!!
4,"@gretchenemily I'm in an 8 now too, but b4 I had kids I was a 6.5! Darn babies making my feet grow "
4,http://twitpic.com/4jhp8 - Waitin on them 2 tell me what's the plan 
4,@robluketic You almost have as many viewers as the Live Eagle Cam on Ustream  http://tinyurl.com/d4hgoj
4,did you kno that @itsmesammond is amazing  and i've known him since he got twitter and his most tweeted words are 'know' 'haha' 'xx'..
4,"@djEDGE34 WOw, that's a lot of work.  I hope today is a day off for you.    I'm working as usual.  But, getting some playtime in too."
4,"cALL mE wiErD, bUt I jUs LuV rAiNy DaYs! MaKeS mE feeL sO waRm &amp; cOzY iNsIdE  LoL"
4,"@jboriginal yip, that would be a sign that you've been on the dodgy sites Jo... eish boet, it ain't cool "
4,@portman65 did you have an amazing time? 
4,@DanielleBean peace &amp; quiet.  Enjoy it while it lasts!
4,"@626aicitroM Yeah, yeah. Less #degenerate than current occupants of U.S. House of Reprehensibles. You can bet on that. Like MineThatBird. "
4,@shahpriya nice luke quote  goodluck on the test u have been dreading.
4,"@JoelyRighteous no, silly, to shoot other shoppers with  though a taser is probably the more humane penalty for 12 items in 5 item line"
4,@iamlittleboots happy birthday 
4,Morning Tweethearts! Now home after traveling 302 mi.thru 2 states &amp; 2 faires in 3 days. So inspired! Ready to write as I enjoy coffee. 
4,@emocontrol so how have you been doing ? 
4,Drinking coffee....MMMMM.....coffee 
4,@JuliusLionheart y r we giving up on people?  I actually thought that way for a while too before I found someone who is very intriguing 
4,@karasw I concur with @annielogue! It's priority on today's to do list  http://twitter.com/karasw/status/1695368792
4,@1600milesaway but you look soooo cute sunburned baby!!! 
4,"later I went up to monroe and worked out with friends - TRX, ropes and KBs!!   30sec on/30 off..rope swings &amp; c&amp;ps, windmills, wve aquats"
4,Off the road this week 
4,Was watching @timminchin downstairs  Now getting ready for bed. Piano in the morning.
4,cant wait for prom and after prom party on friday 
4,"525,600 recycled tiles...but will they be able to pay this year's rent?   Broadway gets a &quot;green&quot; theater.   http://bitly.com/3LoHVl"
4,@hachuree ????? 
4,@ohheyness happy birthday ness!! 
4,"Its raining cats and dogs here, in Mysore! Thankfully, no pigs/swines! "
4,I'm going to estonia!  woohoo!!
4,@dages58 lol after this weekend yea ur right  text me cause im goin to 3rd and they dont have computers there  bye bye
4,"@dirkstanley also: is there a strategic IT plan that maps to the bus strategic needs, that deliver value over time? No more waterfall "
4,"@Maritzasylvia Hmm.. didn't get the DM, are you sure it didn't go to someone else?  "
4,@WParenthetical   G'night!
4,@intelamber so how are you doing this morning ? 
4,"OMG. I got a explosion of new followers, hello new followers "
4,Morning twitterverse ! Just woke up.. Felt a little lethargic.. But up n wide awake now. Gettin ready for 5 hour drive home !  
4,@KarenSindayen hey we were doing the same thing this weekend! but it was for the kiddos...gotta love ikea 
4,@lsbautista Thank you. I needed that 
4,"@OlorinLorien I know, snooker on though. @nicolaherbert and I ate huge fans "
4,@chi_gurl woot 
4,"@RealMikeKnight @TeresaKopec - Guess POTUS will be able to do more digging &amp; folo up on the SS nomination. He's in a good pos 2 do that, "
4,"sabi ko nga lighting up is hazardous to your health, but got shoes for it  thanks love"
4,well being a retired drummer I can do my own drum roll so all you need to do is read my posts since they take a ton of time  lol
4,"@jerzicua I didn't say I met *all* the awesomest people, just a bunch of them. "
4,@didactylos Aha! Well I'm from Ashington and going back to my old school in Sept. which will become Northumberland C of E Academy. 
4,@ThisIsRobThomas good morning rob! 
4,@DillonHall How do you spell the sound of a wookie?  
4,@annwhit hiya! been looking for you1 
4,"@i0n, OR write a CMS that uses git for versioning  check out rails-git.  I'd be interested in working on something like that."
4,I hope everyone had a great weekend! I will be here on and off today as I have 2 important meetings today 
4,@CelestialBeard http://ten.com.au/good-news-week.htm &lt;--- this is it. definitely nothing christian about it 
4,@b32 WHEW!  I'm just going to focus on family time and more swim suit shopping for the rest of my vacay! Thanks for the kind words 
4,Omfg this test is a joke. 
4,@mystic23 Congrats on the tax refund.  Those are always nice. 
4,@FoolProofDiva  have a good day!
4,I just got my leavers do dress!!!! 
4,@solutioncoach  Great! I'm glad you enjoy them  I hope you have a GREAT day 
4,"AC is broke at the house. waiting to get an estimate on timeframe to repair. on the bright side, gonna join CoLab this week. "
4,Office til around 6 today. Good day yesterday...I have a BSc now 
4,But what about faith?   Peter  :^)
4,"is rotting away at her desk. Would've been really down and out but thanks to YL, you made my day. You're the best support system - EVER! "
4,@monica058 Happy Anoop Day to you too Monica 
4,"@erinmmoore if we actually watch it, yes we can admit it... our popular culture doesn't define our Christianity! "
4,@savepolaroid happy polaroid week back at ya! #roidweek yeah 
4,@purely_distel Maybe u have natural ability for languages  I envy u on that !!
4,@gabyrosario Thanks for the shoutout 
4,@impaulgriffiths pauly wallly ! you made my life fucking happy as hell and i love you x3 you should reply back to me 
4,"@SteveS86 Not true, you can get worse burns today... don't forget sunscreen "
4,@colbycolberson then stop staying out all night 
4,@TheDailyBlonde 
4,@THEREALNOM hehe  now im smiling... but u still gotta make it up to me
4,"Happiness comes from within...so the fact that it is a gray, rainy, Monday doesn't bother me. Well, not too much. "
4,yay for my very last class of the semester! 
4,Morning everyone!!! 
4,Going to get a pedicure and the to CPK for lunch 
4,Talk at you all lates! 
4,@kapilb oh optician! how did i not think of that. thanks 
4,its raining!! gng for rain dance 
4,Rainy Mondays... Is there a better day to work at home?? I am thankful!! 
4,"@tristyB thanks, I couldn't find a way around it on iTunes though, found a little app called Switch that did the job nicely "
4,is in the middle of the Irish sea... with absent elk brothers.  Newcastle here we come.  we love Newcastle 
4,@njgetsketchy *is bad ass...He still is 
4,@OnThePontyEnd heh coincidence im a barnsley fan too  how'd you track me down :o
4,"@erinbarna its definitely coming, hope ur ready! "
4,The rain outside motivates me to sleep. 
4,wowww!! havent twitter in like FOREVER!! all done with SAT! Finally! soo happy!  i think i did terribly but who cares! ITS DONE! lol
4,@kayenchante http://twitpic.com/4j6kc - man i love your shelves! way to go diy diva! 
4,going to the cinema to see ghost of girlfriends past! 
4,&quot;I will stumble.. I will fall down... But I will not be moved  &quot;
4,"Done Jack in the Green today, it was good, a killer walking up the West Hill though! Listening to Will and the People "
4,@YuraF Nope wasn't kidding at all.  Sometimes I think of you as Forest Gump (during his running years). 
4,Working technology! I love you WAZ! 
4,@Kitty4Peace how fun!  where is the twitpic! I had purple hair once...  
4,@jjujuu yeah i did 
4,LivingHandy.de 2.0 - stay tuned  - http://www.LivingHandy.de/
4,@jspruett have a safe trip joshy poo.......you'll knock them dead at your speech 
4,"http://www.myspace.com/dica_grl Just got a crush on this song! Disco's Out! Murder's In! ruleaz?, zic!  www.myspace.com/discosoutmurdersin"
4,All dressed now everything 
4,@ash2good99 yay were all saved! Weve overcome god again! 
4,@safegeek so technically....i havent really gotten out of bed. so i think you're right and i'm gonna stay here! 
4,@lilrainbow89 hi thanks for following me. u doing much? been a long time since i last chatted to u 
4,I'm glad someone slept with me last night. My doggy  I would take a picture but I don't see my laptop.
4,@GeoffHampton   Thank you soooo much!!!      Bella
4,@lulurocks3 That is messed up. I hope your day gets better.  
4,Hey @robluketic nawwwww pity no show no more lol great while it lasted though aye   (robluketic live &gt; http://ustre.am/2w5v)
4,6th street was amazing this weekend!!! The wedding was fantastic.. but im really really tired at work from the long eventful weekend 
4,getting my morning coffee then heading to class 
4,Went outside and picked flowers with Marina! i love picking flowers haha 
4,@alitherunner yeah I know. I need to get back into twittering. Just haven't felt it.  but yes. Thank god for txtin. I would miss ya more
4,getting ready for school hopfully today is a good day 
4,@stephenfry hong kong is great for crazy &quot;English names&quot;. A friend works with a &quot;miss chewbacca leung&quot; 
4,Por Favor!!! Only need FIVE more!  http://tinyurl.com/dzcpg3
4,http://twitpic.com/4jj43 - Me and Ari 
4,"@zacjones13 why, hello there  How's life on the other side of the screen?"
4,"Upshot: If they want to hunt you down... uhh... well, I wish y'all the best of luck, tweeps! "
4,@twitlonger Hi x Your websites soo cool i love using it  Thank you 
4,Tell Me What Dog You Are Like -- Most &amp; Iï¿½ll Tell You If You Are An Entrepreneur Or Not  http://is.gd/wjeJ New Blog Post
4,@cats2cats Thanks 
4,I need a break! I NEED KITKAT! haha! 
4,Blocked the acct for one of my most hated sports teams. That felt really good. 
4,http://twitpic.com/4jj4j - Birthday Breakfast! Yummm- chai &amp; an apple fritter 
4,Good morning everyone 
4,@shortiee31 
4,weee! internet is back here at home! 
4,@ponet thats funny.. actually.. i could use a haircut...might be growing it out thru August for Woodstock Anniversary Party....40 yrs  
4,"@SlovakBrewer Yeah, I wanted to have some  I was bottling, so it's sanitized and all good. It tastes like those choc. oranges."
4,I loveeeeee to live a - F A S T - pace lifestyle! 
4,En el colectivo jodiendo con las chicas  i promisse upload photos then.
4,@gfalcone601 cheese and onion crisps are the best  alice or rosalie cullen ?
4,@ppittman feeling better - did nothing yesterday but lay around.   hate i missed the youth leader polar bear swim   gotta love youth!
4,Going to French. Anyone want to pick me up? 
4,Thank you Justin for my two dozen roses 
4,@sadknob living quite so close to RAF boulmer that might not be a good thing 
4,It's soupy-soup time. Today: Heinz Cream of Chicken and Mushroom - yum! bbl 
4,@Xx_Mcfly_xX ooh yay! let me just go accept her 
4,End of the academic year brings in a lot of mood swings ... Just recovered from some serious hypertension 
4,@gfalcone601 salt and vinegar 
4,@Nicholina6....got your message!!! You are such a twitter freak! 
4,"@MrEricPiRaTe You're being sooo ambiguous, no clue re:what's up? Must send me details! Oh, &amp; I'll be on tom re:the Greek &amp; tea tweet-ups! "
4,@sharonkneadles Best of luck to you 
4,@JAJMiami  Happy Monday!!  Hope you have a great week!
4,"@jill777 Morning! I saw that! Ridic!  Not only insane but stupid, esp in this weather! So glad we don't have to do that! "
4,"i am confident, but i still have my moments baby that's just me  - La La Land - Demi Lovato"
4,@coollike http://twitpic.com/4jg09 - haha she looks a little like u charlie lol 
4,"It is certainly spring in Vail, Co.  It is raining and snowing!  Doesn't mother nature know the mountain is closed for the ski season!  "
4,Writing up this lesson plan makes me remember how much I truly do love To Kill a Mockinbird.  Maybe it'll be a summer read.
4,@mitchelmusso ...and you're on my mind.. like all the time.. 
4,'You Are What U Eat' isn't EXACTLY true.. 'You Are What U Digest' TodayISaProsperous &amp;Productive Day! ThankUJesus!  BeYEBlessed! hee hee
4,@donnapaul I like that term &quot;today list&quot; - better than &quot;to-do list&quot; 
4,@nancypub happy anniversary then 
4,Download movie  &quot;Ben 10: Alien Force&quot; http://tinyurl.com/czb7b2 cool #movie
4,"Beer, Smoki and Lucky Strike...good times, good times   At work...drawing stuff "
4,"@RawHealer hey there keeping me healthy sister  nice to see you, have a great day"
4,@MySurveyExpert Hi Jeanne! I host a community dedicated to helping professional women balance their careers with the REST of their life. 
4,@Shpantzer I am sure it would be like everything else PCI where $ sets you free. 
4,@FunkySteph Thank you! I hope you have a great rest of your day! Have you had your afternoon coffee yet? 
4,@ClothCoutureLLC no problem.  i wasn't really sure what i was doing.  it was some application on the twibe page.  
4,"Working, Listening to music,Testing out a new singer/guitarist tonight, let's hope for the best "
4,http://naturalismo.files.wordpress.com/2008/01/elliott10.jpg my hero 
4,HE SAID IT  HE ACTUALLY SAID IT and I think I'm gonna cry now. &lt;3
4,Having a lazy bank holiday monday 
4,@modernemotive Done. Thank you 
4,90210 9pm  I laaaaaaaaave it.
4,time to lie in bed and watch tv 
4,OMG! i'm almost done with the last block on this quilt! Just a few hours of work left  i can't wait to meet my goal  
4,"@thedustball main event has not happened yet, but he is doing well so far "
4,@DavidArchie Did you end up finding something good and cheap for breakfast? 
4,I went to the World Education fair today. It was a whole different kind of circus. 
4,@JesssEv me too dawg  thanks so much!
4,"@gfalcone601 you should come to Estonia, I know some epic horses here, hehe, and a good trainer and good beaches were to ride! "
4,@EliteAffairs This was funny! I have 7. 
4,@DavidArchie oh! La Roux is a band right?? An English electropop synth duo band ..  cool!
4,watching my tiny nephew  perfect baby
4,@MrDDG classes. n bout to make sum breakfast.. 
4,@myloveshine haha i hear that  i'll be done at 7pm though Dx so you'll be out far before i am not to mention i gotta pack my stuff up x.x
4,@Helmuts hey helmuts!  im ratty if u remember me from scootertechno.. ;)
4,"@letskilldave - Yea, I really need to learn to reload my own "
4,hook up with Rian van Staden on Twitter. He is a (much) better cook and may have some more concrete suggestions 
4,"@0xcafebabe I haven't heard anything negative yet. As a former manager used to tell me: If they're quiet, be happy "
4,@mikerosenhouse did you run into someone I know this weekend? 
4,awake  slept in a little cuz no construction. now studying bio alllll day but i dont mind.
4,@kristofer93 hehehe pui foto? Ai ascultat top-ul ? a stat Bogdan la &quot;butoane&quot; este in training 
4,i just successfully defeated the swine flue with the power of positive thinking!  #Swineflu #H1N1 #Swine Flu
4,"Yum, just had a mickeyDs eggmcmuffin. McYum "
4,ok gotta get my sub before everyone wakes up 
4,@eeUS I sure hope so! 
4,"is watching two + a half men, work experience again tomorrow "
4,@PurpleCoffee Oh sure . Thx 
4,Is pretty damn chipper today  even if the weather is rubbish! Excited for things to come!  xxx
4,I'm surrounded by negativity good thing there is a Fly Guy to give me hope that there is something better  thank u Jesus
4,@leinadani haha i just realised it sounded a lot like stellllaaa lol. anyhoo i got ur facebook msg and will start working soon hopefully 
4,so I slept in a little...well a lot. whooops 
4,Being slammed with spam followers today. Is it just me? Or is that all I can attract.  Get a life people.
4,Happy Star Wars day!!  unbelievable 
4,Exam 1 today. Going to get my license renewed  The birthday is getting closer!
4,my body is aching. I can barely move...but its worth it to be champs 
4,no skool for me idk tha weather stinks  that my excuse ;)
4,Good Morning Twits!  Let's makes today x100 better than the one before! Start runnin
4,@barroca serio barroca?? parabens!!!!!!! May the 4th be with you! 
4,@cameronstrang that's because of all the stuff that was stolen while you were gone...  
4,@peacesignpamFOD that David -- nice to know he feels so comfortable &quot;twitting&quot; or &quot;tweeting&quot; us.   I have a feeling he misses home.
4,"Barack Obama: 3 from 3 from the line! http://tinyurl.com/dgtcj2 Of course, the video was not edited "
4,Going to Houston and Nola this weekend with @jill5455. Who wants to join us? 
4,"@LisaBeesa Because pop culture is beautiful. Also, you can't pull weeds wrong. I promise. You can practice on my yard if you are nervous "
4, rosales is cool
4,He is so silly.  http://twitpic.com/4jk6b
4,home.Going to be a warm day on top of it. Is it Friday yet?  
4,dance gavin dance/attack attack/a skylit drive tonight!  i'm so exciteddddd
4,wants new hair now! Just so frank won't talk to me 
4,@Xlex Glad you are happy! 
4,@gfalcone601 http://twitpic.com/4jk42 hey Gi! look at this pic of you and frankie that i took at the southend gig! 
4,allo! twitterville! how is everyone doing this morning...hope everyone had a great weekend mine was pretty good! its monday (blah) !!!! 
4,please please please please let my match be cancelled today. PLEASE 
4,held a sea urchin b starfish n screamed 
4,@Wossit look at your followers... your tweeps list will then be fully populated 
4,@storrao Thank you  respects to our designer @luismvaz 
4,@Twiter_ME_This Morning @DonniezDetDiva new profile pic 
4,@SLHamilton Thanks. 
4,In class till 12  wishing the rain would go away!!
4,Back to work 
4,@Reseal i like 
4,@nuttychris I need to separate you and your sister @ComedyQueen  Today the role of evil aunt is being played by me!
4,done with the photo album  as im a good person so i make it quite private for now. pity you ben haha
4,@riandawson will do 
4,@hotpants79 In two months i will have something of the kinf of prom  and i'm really excited! and you haven't any contact to her?
4,"@DeezyG But Chevy &amp; Chrysler may soon be owned by the Italians, and they're not Communist "
4,It's the start of a new week with tons of new photos to take and edit  Yay!!
4,I'm gonna wear my new purple converse today 
4,@theskorpion I saw that!!!! 
4,@AndreaNBC13HD Proud 17-year-old here that loves The Carpenters!!! 
4,"@petewentz wow, i can sleep with my eyes open, tis amaze *i lie* "
4,"@Pink Hey lady, will you be coming to Canada in the fall? I'd love to see you in concert some time! It'll be my 1st time!  "
4,"@MelShay - u aint lost me, i'm right here "
4,@rwo Y360 rï¿½t b?t c? ??ng user ch?y ??n r?i thï¿½ l?i nhanh thï¿½i 
4,http://twitpic.com/4jken - fire and urban at rock challenge 
4,@robwaumans Foto! 
4,Just invited YOU to twitter! 
4,@themightyshrub AP is Associated Press: http://www.ap.org/ There are many other global news agencies like it 
4,"Eat Sleep Draw!: Part of my Neuroanatomy take-home test.  After this, Iï¿½m...: Part of my Neuro.. http://bit.ly/fXs3L"
4,Trance or Drum'n'Bass are awesome for working!!  *dances it out*
4,@justmebo fortunately they have a #baller waiting area 
4,@CoachKaterina  Just amazes the heck out of me still....this &quot;internet thing&quot;  
4,"Getting some DMs asking where I fell off to the past few days  I was sick, but am all better now. I appreciate the concern! Game On!"
4,playing machines in actinggg 
4,@MelodyLeaLamb Big Thanks Melody!  Gotta love that sunshine-lots of vit D 
4,"@milkhub Thats smack in the middle of exams, I'll mention it to some of the guys though "
4,More #ecomonday @ManageMyHomecom @GreenCommission and me @nan_fischer  Now I'll go check out all the recommendations I've seen!
4,hmm i dont know what to do today....cause im done with school...and it feel great 
4,"The Gray Hat Python book reminded me how many security tools are python version specific, which is a pain if you need to use all of them "
4,I think I wanna grab a lil wind turbine too! Hehe   ill have a mini power plant by the end rofl 
4,@Wossy those splinters look very painful...but you were being very heroic saving mr. Pickle 
4,thinking about new.. oh yes .. btw bankroll stays at $14.88.. so down a bit from yesterday.. and I won't whine about bad beats  ..
4,@tangibleww I like the last part in your methodology. 
4,@taral don't you need a server and someone who knows how to program to use Wordpress? Love to but my knowledge is limited right now 
4,"@davidgs Rest is important, but like everything else don't over do it.  "
4,Morning tweets &lt;3 Sky and I are going to start this day off right with some shopping  Then off to the park.
4,Looking forward to a short work week followed by a mini-vacation in Clemson 
4,@Vampiricbunny thanks 
4,@beautyandbedlam Make sure you come back and comment again! 
4,@CraigVenables thankyou 
4,@RockabillyTees are you are a RIOT!! 
4,"@IBGPN noboby's behind. I think I lead with $14,8 so far "
4,and Mike for bring it to me even tho it was really late and he has to get up at 5am in the morning... 
4,@blueeyedmuse Thanks for the followfriday recommendation! We're actually at @_careerbuilder_ though! 
4,Man... I'm really hoping I finish this Good Vs. Evil contest entry in time. Looking pretty good so far. 
4,@taylorswift13 you really have to come to ireland some time! we love you over here &lt;3 
4,http://twitpic.com/4jkvh - I wasn't bored really..  my redd converse. I love converse.
4,added 30 minutes to morning sleep by cutting out useless Today Show. Feels nice 
4,Off from work now! 
4,@AndreasHale yeah !! 
4,@readerwave if I know what you want it is easier to please you ;). I am glad you mentioned it 
